# LAMMPS data file written by OVITO Basic 3.10.6

19840 atoms
2 atom types

-11.07711069 31.6334048639 xlo xhi
-12.7907456774 36.5271096272 ylo yhi
-68.2312554043 48.7253635496 zlo zhi

Masses

1 9.012182  # Be
2 2.014

Atoms  # atomic

132 1 12.4955673073 13.8580865459 -67.5823856709 0 0 0
129 1 11.2695130339 13.1594314416 -65.8047883304 0 0 0
128 1 10.3389339322 13.8499275685 -67.6560939676 0 0 0
136 1 14.9530645666 13.9173293624 -67.6212825882 0 0 0
133 1 13.8708995231 13.2288137757 -65.9098520799 0 0 0
140 1 17.3277787163 13.8990049155 -67.6347017963 0 0 0
137 1 16.1915455717 13.2739657026 -65.6705336238 0 0 0
144 1 19.8289157889 13.8957627234 -67.6133639615 0 0 0
141 1 18.5129248394 13.2836511144 -65.933364327 0 0 0
109 1 -0.5618211035 13.2778174169 -65.6708107589 0 0 0
110 1 -0.5138847247 11.9498999306 -67.601992146 0 0 0
131 1 12.6097724013 15.3869208955 -65.8764234508 0 0 0
166 1 11.4162412902 15.9925020896 -67.5432902813 0 0 0
165 1 11.2989150008 17.243122165 -66.0234161778 0 0 0
170 1 13.7972956905 16.0258762462 -67.7016730028 0 0 0
135 1 14.9432728647 15.3826620971 -65.9409765556 0 0 0
169 1 13.7947791028 17.2290543048 -65.9708601259 0 0 0
174 1 16.1417485665 15.9811706226 -67.7767454361 0 0 0
139 1 17.3068115573 15.2373200212 -65.9947681378 0 0 0
178 1 18.6080869954 15.9425508915 -67.5587061753 0 0 0
143 1 19.7679458112 15.243120052 -65.7463929003 0 0 0
177 1 18.5386889733 17.198027663 -66.0384726428 0 0 0
167 1 12.8364184277 19.4079311201 -65.9877228734 0 0 0
168 1 12.655998775 18.1930647558 -67.6670509478 0 0 0
163 1 10.3713265511 19.5751679421 -65.8735240246 0 0 0
171 1 14.9959622278 19.5277594384 -65.7561043057 0 0 0
172 1 14.9414466839 18.312022858 -67.6899417277 0 0 0
173 1 16.1430404122 17.3521990353 -66.0421852513 0 0 0
175 1 17.3722555306 19.229260722 -66.0730631941 0 0 0
176 1 17.230738539 17.8929713386 -67.6023807577 0 0 0
210 1 16.2010097241 20.0588629725 -67.668550107 0 0 0
179 1 19.7255065551 19.3810032779 -65.9047680473 0 0 0
180 1 19.8167536116 17.9596957876 -67.6191926386 0 0 0
214 1 18.6176100372 19.9382043194 -67.8993481673 0 0 0
182 1 -0.4349831895 19.981303608 -67.4380848715 0 0 0
348 1 12.6135012954 13.9070652674 -64.0776503729 0 0 0
352 1 14.9774794011 13.9242588984 -64.0434505458 0 0 0
