LAMMPS data file via write_data, version 2 Aug 2023, timestep = 561134, units = metal

4960 atoms
2 atom types

-10.97351183570486 10.271292815646225 xlo xhi
-12.67112002459996 11.860267344078173 ylo yhi
-68.80529969743279 48.83779311962921 zlo zhi

Masses

1 9.012181999999999
2 2.014

Atoms # atomic

131 1 -8.540100435851278 -12.0106048324314 -67.82771134834779 1 1 0
132 1 -9.734738971402207 -10.057512858560427 -67.93062334532515 1 1 0
135 1 -6.1080856454558115 -12.004481714550922 -67.79426847384953 1 1 0
136 1 -7.345845959717185 -9.914995291705853 -67.81064051983529 1 1 0
139 1 -3.7577920931289848 -12.005375396342018 -67.78307517094113 1 1 0
140 1 -4.973169493652531 -10.011964002969329 -67.94557243974346 1 1 0
143 1 -1.6198859836440977 -12.059602245323482 -67.95639024863743 1 1 0
144 1 -2.808292092830042 -9.880587485271187 -67.8902356065591 1 1 0
141 1 -0.39140383062822615 -11.148870974572695 -66.21039296535986 1 1 0
112 1 -0.416267145344861 -10.032706589142016 -67.83966489107343 0 1 0
167 1 -8.717129816948889 -7.991141888827267 -67.92020303018464 1 1 0
171 1 -6.1294348563296515 -7.785345040014939 -67.71576038326137 1 1 0
175 1 -3.742317663705391 -7.774215444401333 -67.96939504280137 1 1 0
138 1 -3.943357961914641 -9.265856746895388 -66.35841050705103 1 1 0
179 1 -1.4347189936820488 -7.924111916385826 -67.90276725474024 1 1 0
142 1 -1.387581850755451 -9.342856264952829 -66.21855401378197 1 1 0
168 1 -9.889482585392152 -5.8655776638303525 -68.00317047520132 1 1 0
203 1 -8.593243307875909 -3.7725590659853907 -67.98331491712972 1 1 0
172 1 -7.51678651500751 -5.9066090381920775 -68.03758622009241 1 1 0
207 1 -6.265669255103633 -3.9568042905027134 -67.86673369426558 1 1 0
176 1 -5.13229826330478 -6.05215871641518 -67.99535453740909 1 1 0
211 1 -3.8916790010825553 -3.826220644013514 -67.92464999048487 1 1 0
180 1 -2.630491370956605 -5.793117001881839 -68.0380279297377 1 1 0
215 1 -1.591122162192164 -3.8337856733086504 -67.76663981519741 1 1 0
148 1 -0.3567307349529951 -5.677586705749411 -67.83251069043962 0 1 0
204 1 -9.761918472029214 -1.7421648888914696 -67.86560266032994 1 1 0
208 1 -7.399666034241618 -1.8141215925115368 -68.05714160998863 1 1 0
201 1 -7.500019033717929 -3.1682467427929772 -66.21915553802158 1 1 0
206 1 -6.235697869206547 -0.990280329742756 -66.2528437536377 1 1 0
212 1 -5.134806329435202 -1.704253032471529 -67.758196647465 1 1 0
216 1 -2.7330216460551853 -1.7494075390596038 -67.6706597887771 1 1 0
125 1 -9.620370239962696 -11.4191285663256 -66.00474455596408 1 1 0
347 1 -8.52201212448195 -12.015927105847235 -64.238872325858 1 1 0
348 1 -9.741888344580683 -10.051068720310877 -64.19902566897369 1 1 0
343 1 -10.96417329195672 -12.078232292850453 -64.29985898265328 1 1 0
129 1 -7.2338219421530585 -11.286609387013904 -65.98771920986837 1 1 0
351 1 -6.181954837000584 -11.955787516300601 -64.27711310918055 1 1 0
352 1 -7.32792328788849 -9.927591383543906 -64.2092867789554 1 1 0
133 1 -4.991791737981867 -11.246630588588676 -66.0989581005756 1 1 0
355 1 -3.878643084112363 -11.95063750541472 -64.33320477876731 1 1 0
356 1 -5.025358421343528 -9.914068037391528 -64.27654835114554 1 1 0
137 1 -2.822791322797544 -11.275615768514973 -66.17873128996915 1 1 0
359 1 -1.559998259323905 -11.960976025006417 -64.37507496835391 1 1 0
360 1 -2.735570786891777 -9.939501808970704 -64.39656661313553 1 1 0
1501 1 -2.6748961177305324 -1.842552546055767 -46.33114780448228 1 1 0
126 1 -10.838239227895302 -9.60441754961986 -66.03300169458672 1 1 0
161 1 -9.785959659782806 -7.301499145077034 -65.97623411814648 1 1 0
130 1 -8.642561969097615 -9.299966662228336 -65.83183805468447 1 1 0
383 1 -8.615436999711164 -7.893837985990081 -64.24393491725992 1 1 0
379 1 -10.91742787918418 -7.957368511896554 -64.27519846370231 1 1 0
134 1 -6.126987257403989 -9.260892637171796 -65.92279704883654 1 1 0
165 1 -7.469305184042018 -7.102014891089015 -66.18411748124912 1 1 0
387 1 -6.198793565558837 -7.835947370309097 -64.3090324167186 1 1 0
169 1 -4.944854120148512 -7.074822416415026 -66.13803934390288 1 1 0
391 1 -3.850561392159656 -7.874906749578484 -64.36945250941059 1 1 0
177 1 -0.3857598697315101 -7.109280576242551 -66.13879498246834 1 1 0
395 1 -1.5043512516300779 -7.885411475106237 -64.36857644284743 1 1 0
173 1 -2.5994627523827347 -7.227565119341409 -66.1743407829236 1 1 0
166 1 -8.687284813601202 -5.150834195480426 -66.11311064180163 1 1 0
384 1 -9.810528961607389 -5.858415159393175 -64.31122908840729 1 1 0
419 1 -8.66531814010751 -3.813817843654863 -64.34624833938624 1 1 0
1497 1 -5.051956720147331 -1.8296165782462404 -46.33210832904624 1 1 0
170 1 -6.152433232601634 -5.110630415065709 -66.15903284136425 1 1 0
388 1 -7.448457670825604 -5.836817476982616 -64.335847054992 1 1 0
423 1 -6.286856826076559 -3.7965987244871178 -64.32277811145761 1 1 0
174 1 -3.9220164899873247 -5.2007788362015575 -66.1638535078527 1 1 0
392 1 -5.013724446699291 -5.8226979355583275 -64.323879543638 1 1 0
427 1 -3.926897133337716 -3.8140813784938317 -64.30914907694692 1 1 0
178 1 -1.6078648544445926 -5.147803099514268 -66.01918979973095 1 1 0
396 1 -2.7048897697054834 -5.85399413212668 -64.3121149548073 1 1 0
431 1 -1.5538542230765842 -3.818001436957769 -64.26711757433709 1 1 0
364 1 -0.3929281203126791 -5.843573606107219 -64.28253016441397 0 1 0
202 1 -8.602629424291953 -1.1491177137422497 -66.07822068719463 1 1 0
197 1 -9.965761207184542 -3.072711511515486 -66.10795353102449 1 1 0
420 1 -9.865362854134572 -1.8159386702569678 -64.32223034095581 1 1 0
424 1 -7.473347379594994 -1.7940833138716636 -64.35595715258545 1 1 0
205 1 -5.194217307941879 -3.05154506893372 -66.03637633478384 1 1 0
210 1 -4.01425418177318 -1.0586374205959554 -66.03853212676033 1 1 0
428 1 -5.124799309275245 -1.730625698657768 -64.29178659256029 1 1 0
209 1 -2.6349929390548397 -3.1857520353161757 -66.01695587797873 1 1 0
214 1 -1.6173603665224334 -1.1870883225916788 -65.92511695004869 1 1 0
432 1 -2.7120364436436333 -1.7945024185767764 -64.24843488807845 1 1 0
341 1 -9.727961236707714 -11.351799612529497 -62.477862967259824 1 1 0
345 1 -7.3652656920121915 -11.308376909942515 -62.46965854100424 1 1 0
349 1 -5.028509702595582 -11.305029447974645 -62.50877716535356 1 1 0
353 1 -2.7124850589207905 -11.312281167069454 -62.5423537644799 1 1 0
346 1 -8.562782208368052 -9.270710584849306 -62.47883286460569 1 1 0
342 1 -10.931142589397336 -9.335268393295141 -62.49053059381802 1 1 0
377 1 -9.768334378610152 -7.246318980689449 -62.48405825301928 1 1 0
350 1 -6.206232719657513 -9.244205494594025 -62.48463701001987 1 1 0
381 1 -7.415677444277349 -7.193589036285947 -62.50721897058368 1 1 0
354 1 -3.8722487924550606 -9.257984424064547 -62.53384487920799 1 1 0
385 1 -5.039766773015518 -7.195084425653468 -62.53052879191797 1 1 0
